age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
10,4,3,9,12,0,12,2,0,1,0,0,17,0,0
13,0,3,15,9,0,7,2,0,1,0,0,12,0,0
10,3,0,9,12,0,5,2,0,1,0,12,12,0,1
7,0,3,9,12,0,6,2,0,1,0,0,12,0,0
12,1,3,4,2,0,1,2,0,1,0,0,10,0,0
3,0,3,11,8,2,8,3,0,1,0,0,15,0,0
12,2,3,12,13,0,5,2,0,1,2,0,15,0,1
6,0,0,11,8,0,1,2,0,1,0,11,15,0,1
10,1,0,9,12,0,9,2,0,1,0,0,28,0,0
7,0,5,15,9,3,3,3,0,1,0,0,14,0,0
2,0,0,15,9,2,2,3,0,1,0,0,12,0,0
12,0,2,11,8,0,7,2,0,1,0,0,12,0,1
3,0,3,11,8,0,1,2,0,1,0,10,12,0,0
7,0,3,11,8,0,7,2,4,1,0,0,12,0,0
12,0,2,15,9,1,8,3,0,1,0,0,12,0,0
7,0,4,11,8,0,4,2,0,1,0,0,19,20,0
3,0,3,1,6,0,7,2,0,1,0,0,19,0,0
6,0,6,11,8,0,1,2,0,1,0,0,12,0,0
10,0,4,11,8,0,0,2,0,1,0,0,14,0,1
7,4,3,15,9,0,12,2,0,1,0,0,19,0,0
5,1,6,11,8,0,4,2,0,1,0,0,22,0,0
0,0,5,2,7,2,2,1,0,1,0,0,3,0,0
3,0,2,11,8,2,1,1,0,1,0,0,12,0,0
7,0,5,11,8,0,1,2,0,1,0,0,12,0,1
7,0,0,1,6,2,2,5,2,1,0,0,12,0,0
3,0,2,11,8,0,10,2,0,1,0,0,19,0,0
5,0,7,9,12,0,0,2,0,1,0,0,12,36,0
9,0,7,15,9,3,4,3,0,1,0,0,15,0,0
11,4,2,14,14,0,12,2,0,1,0,0,12,0,1
4,0,3,11,8,0,2,2,0,1,0,0,12,0,0
5,0,21,9,12,2,8,3,0,1,2,0,12,0,1
9,0,3,9,12,0,1,2,1,1,0,0,12,41,1
17,4,1,6,4,0,10,2,0,1,2,0,12,0,1
11,0,5,15,9,0,4,2,0,1,0,0,19,0,1
18,1,1,12,13,0,4,2,0,1,0,0,6,0,1
12,0,4,1,6,2,7,5,0,1,0,0,12,3,0
8,0,4,8,10,0,6,2,0,1,0,0,15,0,0
2,0,2,15,9,2,9,1,0,1,0,0,3,0,0
9,0,4,11,8,0,7,2,0,1,0,0,12,20,0
9,1,4,15,9,0,1,2,0,1,0,0,14,0,1
2,0,2,9,12,2,8,3,0,1,0,0,12,0,0
7,0,3,15,9,0,7,2,0,1,0,0,22,0,0
6,0,5,11,8,0,7,2,0,1,0,0,12,0,1
11,0,2,11,8,0,8,2,0,1,0,0,12,0,1
9,0,2,11,8,0,10,2,1,1,0,0,19,37,0
6,5,7,8,10,0,0,2,0,1,1,0,12,0,0
14,0,3,11,8,4,0,3,0,1,0,0,12,0,0
14,8,6,5,3,0,14,2,0,1,0,0,12,41,0
5,0,1,5,3,0,9,2,0,1,0,0,12,20,0
5,0,4,11,8,0,12,2,0,1,0,0,19,0,1
6,0,4,15,9,2,4,1,0,1,0,0,14,0,0
14,2,6,10,15,0,5,2,0,1,0,13,19,0,0
13,0,0,11,8,1,5,3,0,1,0,0,12,0,0
15,0,0,15,9,0,10,2,0,1,0,0,15,0,0
9,4,2,12,13,0,5,2,0,1,0,0,12,0,0
1,0,3,15,9,2,10,1,0,1,0,10,12,0,0
11,0,4,15,9,0,10,2,0,1,0,0,15,0,0
1,0,4,11,8,0,8,2,0,1,0,0,19,0,0
2,0,2,15,9,2,2,3,0,1,0,0,10,0,0
16,5,2,0,5,0,9,2,0,1,0,0,12,0,0
2,0,6,9,12,2,8,3,0,1,0,0,9,0,0
10,0,3,1,6,1,10,3,0,1,0,18,24,0,1
8,2,2,15,9,0,3,2,0,1,0,0,15,0,1
8,0,6,11,8,0,1,2,0,1,0,0,12,0,1
9,0,8,0,5,1,3,3,0,1,0,0,15,0,0
11,3,1,8,10,0,8,2,0,1,1,0,12,0,1
8,0,3,11,8,0,3,2,0,1,0,0,22,0,1
14,0,6,9,12,0,3,2,0,1,0,0,15,0,1
15,0,2,5,3,4,10,3,0,1,0,0,6,0,0
3,0,2,11,8,1,12,3,0,1,0,0,12,0,0
5,0,4,9,12,0,3,2,0,1,0,0,17,0,1
8,0,3,11,8,0,7,2,0,1,0,0,15,0,0
8,0,4,12,13,0,10,2,0,1,0,0,12,17,0
14,5,3,12,13,0,4,2,0,1,0,0,15,0,1
10,0,2,11,8,1,1,3,0,1,0,0,10,0,0
13,0,3,15,9,0,3,2,0,1,0,0,12,41,1
5,2,5,9,12,0,3,2,0,1,1,0,15,0,0
3,0,4,11,8,0,8,2,0,1,0,0,12,0,0
1,4,2,15,9,2,12,1,0,1,0,0,15,0,0
9,0,3,15,9,3,4,3,0,1,0,0,19,4,0
4,0,13,11,8,0,1,2,4,1,0,0,12,0,0
4,0,3,9,12,0,8,2,0,1,0,0,12,0,0
17,8,7,11,8,0,14,2,0,1,0,0,12,0,0
22,8,6,7,11,0,14,2,0,1,0,9,0,0,0
12,0,4,12,13,0,4,2,0,1,0,0,12,0,1
1,0,3,11,8,0,7,2,0,1,0,0,12,0,0
4,0,5,4,2,0,7,2,0,1,0,0,12,20,0
21,1,3,10,15,5,5,3,0,1,0,0,7,0,1
5,0,4,9,12,0,1,2,0,1,0,0,12,0,0
6,0,2,9,12,0,5,2,0,1,0,0,12,0,0
22,8,3,9,12,0,14,2,0,1,0,0,2,0,0
16,0,11,15,9,0,1,2,0,1,0,12,17,0,1
11,2,4,11,8,0,1,2,0,1,0,0,12,0,1
5,2,5,11,8,0,3,2,0,1,0,0,15,0,1
1,0,4,11,8,2,6,1,0,1,0,0,12,0,0
4,0,0,7,11,2,6,3,0,1,0,0,14,0,0
3,0,5,15,9,2,4,3,0,1,0,0,19,0,0
11,0,4,15,9,1,1,5,0,1,0,0,12,0,1
6,0,3,8,10,0,0,2,1,1,0,0,2,0,0
10,0,4,15,9,0,1,2,0,1,0,0,14,17,1
8,0,0,11,8,2,6,1,0,1,0,0,15,0,0
12,8,3,15,9,2,14,3,0,1,2,0,19,0,1
10,2,4,11,8,0,1,2,0,1,31,0,15,41,1
8,1,1,11,8,0,4,2,0,1,0,0,15,0,0
9,0,2,11,8,0,1,2,0,1,0,0,12,0,0
13,0,3,11,8,0,1,2,0,1,0,0,15,0,1
9,0,3,11,8,0,7,2,0,1,0,0,12,0,1
1,0,0,11,8,2,2,1,0,1,0,0,12,0,0
7,1,7,7,11,0,10,2,0,1,0,0,15,0,1
3,0,3,15,9,2,1,3,0,1,0,0,20,0,0
1,0,2,11,8,2,6,1,0,1,0,0,12,0,0
12,1,1,12,13,0,3,2,0,1,2,0,17,0,1
1,0,3,11,8,0,1,2,0,1,0,0,12,0,0
1,8,6,15,9,2,14,1,0,1,0,0,12,0,0
5,0,2,11,8,0,10,2,0,1,0,0,14,0,0
5,0,2,11,8,0,3,2,0,1,0,0,12,0,1
8,0,3,15,9,1,3,3,0,1,0,0,14,0,0
1,5,5,15,9,2,5,1,0,1,0,0,12,0,0
5,0,1,9,12,0,1,2,0,1,0,0,9,0,0
14,0,4,8,10,0,7,2,0,1,0,0,14,0,0
0,0,6,0,5,2,2,1,0,1,0,0,9,0,0
13,0,2,11,8,0,1,2,0,1,0,0,12,0,0
1,0,0,11,8,2,3,1,0,1,0,0,10,0,0
15,0,5,12,13,0,5,2,0,1,0,0,12,0,1
8,0,3,11,8,0,1,2,0,1,0,0,12,0,1
1,0,6,15,9,2,6,1,0,1,0,0,6,0,0
13,0,6,1,6,0,7,2,0,1,0,0,12,0,0
15,0,1,15,9,0,1,2,0,1,0,0,12,0,1
7,0,4,9,12,0,1,2,0,1,0,0,15,0,1
3,0,2,15,9,0,1,2,0,1,0,0,12,0,0
6,0,1,11,8,0,6,2,0,1,0,0,11,0,0
0,0,2,0,5,2,2,4,0,1,0,0,10,0,0
3,0,4,15,9,2,4,1,0,1,0,0,14,0,0
16,2,1,14,14,0,5,2,0,1,31,0,12,0,1
7,0,8,9,12,0,5,2,0,1,0,0,12,41,1
6,2,2,9,12,0,3,2,0,1,0,0,20,0,0
4,4,3,9,12,1,5,3,0,1,0,0,15,0,0
17,0,3,2,7,0,4,2,0,1,0,0,9,0,0
14,3,2,15,9,0,12,2,0,1,0,0,15,0,1
7,1,4,11,8,0,9,2,0,1,0,0,10,0,0
6,0,3,11,8,2,10,3,0,1,0,0,20,0,0
1,0,0,15,9,2,8,1,0,1,0,0,12,41,0
3,0,9,15,9,0,9,2,0,1,0,0,15,0,1
16,0,0,9,12,0,9,2,0,1,31,0,12,0,1
21,8,2,7,11,0,14,2,0,1,0,0,4,0,1
21,8,2,11,8,0,14,2,0,1,0,0,7,4,0
9,0,4,11,8,0,7,2,0,1,0,0,15,0,0
7,0,6,11,8,0,1,2,0,1,0,0,10,0,0
21,0,1,11,8,0,9,2,1,1,0,0,12,15,0
4,4,2,9,12,2,5,3,0,1,0,0,10,0,0
1,0,5,15,9,2,6,1,0,1,0,0,12,0,0
6,4,4,15,9,0,1,2,0,1,0,0,19,0,1
5,0,2,11,8,0,1,2,0,1,0,0,12,0,1
1,0,3,9,12,2,3,1,0,1,0,0,9,0,0
6,0,4,0,5,0,1,2,0,1,0,0,12,0,0
1,8,4,15,9,2,14,1,0,1,0,0,19,0,0
6,0,4,15,9,0,1,2,4,1,0,0,12,0,0
2,0,4,15,9,2,8,1,0,1,0,0,12,0,0
7,0,4,9,12,0,4,2,4,1,0,0,12,0,1
7,0,4,8,10,0,0,2,4,1,0,0,11,18,0
17,0,1,15,9,0,6,2,1,1,0,0,12,15,1
12,0,0,11,8,0,10,2,0,1,0,0,12,0,1
16,0,5,4,2,1,7,5,0,1,0,0,12,0,0
8,4,5,7,11,2,5,3,0,1,0,0,12,0,0
11,0,7,3,1,5,9,3,0,1,0,0,3,20,0
6,0,1,2,7,0,12,2,0,1,0,0,12,0,0
7,1,3,15,9,0,1,2,0,1,0,0,19,0,1
15,0,2,11,8,0,8,2,0,1,0,0,12,0,1
1,0,3,11,8,2,7,1,0,1,0,0,12,0,0
9,0,5,15,9,0,6,2,0,1,0,0,12,20,1
10,0,4,5,3,1,7,3,0,1,0,0,15,0,0
8,0,3,8,10,0,4,2,0,1,0,0,15,0,1
9,5,0,12,13,0,5,2,0,1,0,0,23,0,1
7,0,1,9,12,0,4,2,0,1,0,0,17,0,1
8,0,0,9,12,2,3,3,0,1,0,0,15,0,1
7,1,0,11,8,1,9,3,0,1,8,0,12,0,1
7,0,1,4,2,2,2,3,0,1,0,0,10,0,0
1,0,5,11,8,2,7,1,0,1,0,0,12,20,0
12,2,4,12,13,3,4,3,0,1,0,0,22,0,1
10,0,1,9,12,0,1,2,0,1,0,0,15,0,1
2,0,1,11,8,2,7,1,0,1,0,0,12,0,0
4,0,4,15,9,2,2,3,0,1,0,0,12,0,0
17,0,1,11,8,0,1,2,0,1,0,0,14,0,0
12,0,4,9,12,0,3,2,0,1,31,0,19,41,1
15,0,2,15,9,0,10,2,0,1,0,0,15,0,0
7,0,3,7,11,0,1,2,0,1,0,0,15,0,0
7,0,2,15,9,0,1,2,0,1,0,0,12,0,0
9,5,8,9,12,0,8,2,0,1,0,0,12,0,1
5,0,4,15,9,0,7,2,0,1,0,0,12,0,1
7,0,2,1,6,0,1,2,0,1,0,0,12,21,0
15,0,4,11,8,0,2,2,0,1,0,0,12,0,0
3,0,0,9,12,2,3,3,0,1,0,0,14,0,0
8,0,2,11,8,0,3,2,0,1,0,0,12,0,0
6,0,7,11,8,0,1,2,0,1,0,0,12,0,0
10,2,1,9,12,0,1,2,0,1,0,0,15,0,1
3,0,5,0,5,2,3,3,0,1,0,0,15,36,0
9,0,2,11,8,2,10,3,0,1,0,0,12,17,0
14,0,8,11,8,0,1,2,0,1,1,0,12,0,1
3,0,4,11,8,2,1,3,0,1,0,0,10,0,0
7,0,3,15,9,0,4,2,0,1,0,0,12,0,0
13,0,5,15,9,0,5,2,0,1,0,0,14,0,1
7,0,0,11,8,0,1,2,0,1,0,0,12,0,0
17,5,4,11,8,0,2,2,0,1,0,0,12,0,0
6,0,3,11,8,2,7,4,4,1,0,0,12,0,0
10,0,5,7,11,0,2,2,4,1,0,0,12,28,0
9,3,3,11,8,0,8,2,0,1,2,0,15,0,1
9,0,1,2,7,2,9,1,0,1,0,0,12,0,0
5,0,2,11,8,1,10,3,0,1,0,0,12,0,0
21,0,2,5,3,0,3,2,0,1,0,0,10,0,1
6,0,4,11,8,0,1,2,0,1,0,0,12,0,0
9,2,1,11,8,0,4,2,0,1,0,0,12,0,0
1,0,5,11,8,2,7,1,0,1,0,0,12,0,0
16,0,4,9,12,2,5,1,0,1,0,0,12,0,0
18,0,2,11,8,0,1,2,0,1,0,0,12,0,1
15,0,4,2,7,0,10,2,0,1,0,0,12,0,1
5,0,4,11,8,2,6,1,0,1,0,0,12,0,0
12,0,2,11,8,0,1,2,0,1,0,0,19,0,1
8,0,2,8,10,0,7,2,0,1,0,0,12,0,0
10,4,3,11,8,0,10,2,0,1,0,0,12,0,0
7,0,1,8,10,0,1,2,0,1,0,0,15,0,0
6,0,4,2,7,1,12,1,0,1,0,0,17,20,0
19,5,4,12,13,0,5,2,0,1,0,15,13,41,1
3,1,4,11,8,2,2,4,0,1,0,0,10,0,0
7,0,2,11,8,0,1,2,0,1,0,0,15,0,0
12,0,6,15,9,0,1,2,0,1,0,0,12,0,1
9,0,2,12,13,0,4,2,0,1,0,0,12,0,1
11,0,2,12,13,0,4,2,0,1,0,0,17,0,1
8,0,1,15,9,0,1,2,0,1,0,0,12,0,1
3,0,1,15,9,2,8,3,0,1,1,0,12,0,0
11,0,1,11,8,0,7,2,0,1,1,0,12,0,1
3,0,5,4,2,2,7,3,0,1,0,0,12,20,0
1,0,3,15,9,2,6,1,0,1,0,0,7,0,0
8,0,3,15,9,1,1,3,0,1,0,0,12,13,0
11,0,3,12,13,0,5,2,0,1,0,0,12,0,1
7,1,2,11,8,0,1,2,0,1,0,0,14,0,0
3,0,4,1,6,1,6,3,0,1,0,0,12,0,0
5,1,4,5,3,0,9,2,0,1,0,0,12,20,0
6,0,2,11,8,0,1,2,0,1,0,0,12,0,0
1,0,7,15,9,2,10,1,0,1,0,0,7,0,0
3,0,3,9,12,2,3,3,0,1,0,0,12,22,0
18,5,4,11,8,0,8,2,0,1,0,13,12,0,1
14,0,2,15,9,0,3,2,0,1,0,0,14,0,1
11,0,4,8,10,0,6,2,0,1,0,0,12,0,0
8,0,3,11,8,0,10,2,0,1,0,11,12,0,0
14,0,6,3,1,0,2,2,0,1,0,0,10,20,0
1,0,4,11,8,2,1,3,0,1,0,0,10,0,0
2,0,4,11,8,2,6,1,0,1,0,0,7,0,0
18,1,0,11,8,0,1,2,0,1,0,0,6,0,0
11,4,2,9,12,0,5,2,0,1,0,0,15,0,1
3,0,3,11,8,0,1,2,0,1,0,0,12,0,0
2,0,1,15,9,2,8,3,0,1,0,0,12,0,0
5,4,6,9,12,2,12,1,4,1,0,0,15,0,0
11,2,4,9,12,0,3,2,0,1,31,0,22,0,1
3,0,5,11,8,0,1,2,0,1,0,0,12,0,0
2,0,8,6,4,2,9,5,0,1,0,0,22,0,0
12,2,10,0,5,0,4,2,0,1,0,0,12,0,0
11,2,3,14,14,0,5,2,0,1,0,0,14,0,1
7,0,3,15,9,0,4,2,0,1,0,0,15,0,0
7,0,3,11,8,0,1,2,0,1,0,0,12,0,0
7,0,4,11,8,2,8,3,0,1,0,0,12,0,0
9,8,8,7,11,1,14,3,0,1,0,0,12,0,0
7,0,2,11,8,0,2,2,0,1,0,0,15,0,0
16,1,3,0,5,0,1,2,0,1,0,0,15,0,0
8,0,5,11,8,0,0,2,0,1,0,0,15,0,1
10,1,4,15,9,0,2,2,0,1,0,0,12,0,1
16,3,2,11,8,0,5,2,0,1,0,0,12,0,0
15,0,2,9,12,0,5,2,0,1,0,0,12,0,1
3,0,6,5,3,0,7,2,3,1,0,0,12,0,0
4,1,4,15,9,2,10,3,0,1,0,11,12,0,0
11,4,0,12,13,0,5,2,0,1,0,0,19,0,1
5,0,5,15,9,2,2,1,0,1,0,11,4,0,0
9,0,2,15,9,1,7,1,0,1,0,0,12,0,0
13,0,0,11,8,0,1,2,0,1,0,0,14,0,1
13,0,5,15,9,0,3,2,0,1,0,0,12,0,0
8,4,3,15,9,2,2,3,0,1,0,0,3,0,0
4,0,2,11,8,2,3,3,0,1,0,0,12,0,0
3,0,0,11,8,0,7,2,0,1,0,0,14,0,0
6,0,3,9,12,0,3,2,0,1,2,0,14,0,1
13,0,3,11,8,3,6,3,4,1,0,0,14,0,0
11,0,0,15,9,0,10,2,0,1,0,0,18,0,0
10,0,1,15,9,0,3,2,0,1,0,0,14,0,0
6,0,1,11,8,0,1,2,0,1,0,0,14,0,0
8,1,6,1,6,0,2,2,0,1,0,0,19,0,0
6,0,4,11,8,2,8,3,0,1,0,0,12,0,0
3,0,2,7,11,2,3,1,0,1,0,0,6,0,0
2,8,3,4,2,2,14,3,0,1,0,0,15,0,0
7,0,2,11,8,0,8,2,0,1,0,0,12,0,0
4,1,4,11,8,2,1,3,0,1,0,14,15,0,0
14,1,3,11,8,0,1,2,0,1,0,0,12,0,0
9,1,3,11,8,0,2,2,0,1,0,0,12,0,0
3,0,6,9,12,0,10,2,0,1,0,0,12,0,0
7,0,0,11,8,0,1,2,0,1,0,0,12,0,1
7,0,1,11,8,2,1,5,0,1,0,0,10,0,0
7,0,3,11,8,0,7,2,0,1,0,0,12,0,0
14,0,4,12,13,0,4,2,0,1,31,0,17,0,1
5,4,3,9,12,2,5,4,0,1,0,0,12,41,0
0,8,1,0,5,2,14,1,0,1,0,0,6,0,0
9,0,5,9,12,0,4,2,0,1,0,0,13,0,1
13,1,3,0,5,0,4,2,0,1,0,0,12,0,0
12,0,1,9,12,0,1,2,0,1,0,0,19,0,0
7,0,3,11,8,0,7,2,0,1,0,0,12,0,0
6,5,3,12,13,0,5,2,0,1,0,0,15,0,0
7,0,0,11,8,0,1,2,0,1,0,0,12,0,0
2,0,8,0,5,2,2,3,0,1,0,0,12,20,0
7,0,11,11,8,0,1,2,0,1,0,0,15,0,1
10,0,6,11,8,0,3,2,0,1,0,0,12,0,0
16,5,2,12,13,0,4,2,0,1,0,0,15,0,1
8,0,3,11,8,0,7,2,0,1,0,0,12,0,0
1,0,3,7,11,2,8,1,0,1,0,0,10,0,0
9,0,2,11,8,2,2,3,2,1,0,0,12,0,0
13,1,2,12,13,0,4,2,0,1,0,0,13,0,1
6,0,5,5,3,5,9,4,0,1,0,0,10,20,0
7,0,5,12,13,2,3,3,0,1,0,0,19,0,0
6,8,4,11,8,0,14,2,0,1,0,0,6,0,0
12,0,4,11,8,0,1,2,0,1,0,0,12,0,1
4,0,2,9,12,2,8,1,0,1,0,0,12,0,0
12,0,2,11,8,0,7,2,0,1,0,0,12,0,0
6,0,0,1,6,2,2,3,0,1,0,0,9,0,0
4,0,3,11,8,0,1,2,0,1,0,0,12,0,0
14,0,5,6,4,2,6,4,4,1,0,0,11,0,0
12,0,3,7,11,0,7,2,0,1,0,0,12,0,0
18,8,6,15,9,0,14,2,0,1,0,0,12,0,0
4,0,6,7,11,2,4,3,0,1,1,0,12,0,0
12,0,5,15,9,0,1,2,0,1,4,0,19,20,1
11,1,2,12,13,0,1,2,0,1,0,0,15,0,1
5,0,3,15,9,0,3,2,0,1,0,13,18,0,0
4,0,3,9,12,0,5,2,0,1,0,0,17,0,0
10,0,6,11,8,0,6,2,0,1,0,0,12,0,0
2,0,0,8,10,0,1,2,0,1,0,0,12,0,0
9,5,2,9,12,0,5,2,0,1,0,0,12,0,1
16,1,1,5,3,0,4,2,0,1,0,0,12,0,0
2,0,3,11,8,3,7,1,0,1,0,0,16,0,0
8,4,0,9,12,0,4,2,2,1,0,0,15,0,1
5,3,1,9,12,2,5,3,0,1,0,0,12,0,1
9,1,3,15,9,0,4,2,0,1,0,0,12,0,1
3,0,3,15,9,0,3,2,0,1,0,0,5,0,0
11,1,2,4,2,0,3,2,0,1,0,0,17,16,1
7,1,5,11,8,0,1,2,0,1,0,0,9,0,0
10,0,5,9,12,0,5,2,0,1,0,0,19,0,1
11,3,7,7,11,0,5,2,0,1,0,0,12,5,1
2,0,3,11,8,2,3,1,3,1,0,0,12,0,0
1,0,4,11,8,2,7,3,0,1,0,0,14,0,0
7,0,8,11,8,0,1,2,0,1,0,0,17,0,0
4,4,4,8,10,2,8,1,0,1,0,0,13,0,0
1,0,6,11,8,2,1,1,0,1,0,0,10,0,0
12,5,6,10,15,1,5,1,0,1,0,0,15,0,1
3,0,3,9,12,2,5,3,0,1,0,0,15,0,0
10,0,5,15,9,0,4,2,0,1,0,0,15,0,0
18,0,2,9,12,0,5,2,0,1,0,0,12,0,1
18,8,3,5,3,0,14,2,0,1,0,0,9,0,0
15,8,2,11,8,1,14,3,0,1,0,0,2,0,0
4,0,0,8,10,0,1,2,0,1,0,0,15,0,0
4,0,3,11,8,2,8,1,0,1,0,0,6,0,0
16,0,3,15,9,0,2,2,0,1,0,0,8,0,0
7,0,7,0,5,0,1,2,0,1,0,0,12,0,0
7,0,3,15,9,0,1,2,0,1,0,0,15,0,1
5,0,3,11,8,0,10,2,0,1,0,0,20,0,0
13,0,1,11,8,0,3,2,0,1,4,0,19,0,1
7,0,1,11,8,0,1,2,0,1,0,0,14,0,0
16,1,1,11,8,0,3,2,0,1,0,0,15,0,0
3,5,1,9,12,2,5,1,0,1,0,0,14,0,0
6,0,3,11,8,0,7,2,0,1,0,0,15,0,1
14,4,1,11,8,1,4,5,2,1,0,0,2,0,0
6,0,4,15,9,1,7,5,0,1,0,0,14,0,0
3,1,2,11,8,0,8,2,0,1,0,0,12,0,0
6,0,4,9,12,2,0,3,0,1,0,0,12,0,0
14,0,3,11,8,0,1,2,0,1,0,0,12,0,0
7,4,8,9,12,0,8,2,0,1,0,0,12,0,1
4,0,6,15,9,2,1,3,1,1,0,12,14,1,0
7,0,5,9,12,1,10,3,0,1,0,0,12,0,0
11,0,3,0,5,0,3,2,0,1,0,13,16,0,0
16,1,1,1,6,0,2,2,0,1,0,0,12,0,0
3,0,5,9,12,2,4,3,1,1,0,0,10,10,0
12,1,3,10,15,0,5,2,0,1,1,0,12,0,0
21,8,3,15,9,5,14,3,0,1,0,0,0,0,0
16,0,6,15,9,4,10,3,0,1,0,0,8,0,0
16,8,5,9,12,0,14,2,0,1,1,0,12,0,1
6,1,4,15,9,2,9,1,0,1,0,0,31,0,0
22,8,3,6,4,0,14,2,4,1,0,0,1,0,0
7,0,3,11,8,2,7,3,0,1,0,0,12,0,0
13,0,3,7,11,0,4,2,0,1,0,0,31,0,0
6,2,7,15,9,0,10,2,4,1,0,0,10,28,0
1,8,3,15,9,2,14,1,0,1,0,0,12,0,0
4,1,0,9,12,2,4,3,0,1,0,0,15,0,0
9,1,3,15,9,0,9,2,0,1,0,0,19,0,0
8,4,1,11,8,1,1,3,0,1,0,12,12,0,0
15,8,0,9,12,0,14,2,0,1,0,0,22,0,0
16,0,3,12,13,0,5,2,0,1,0,0,5,0,0
16,0,3,11,8,0,9,2,0,1,0,0,15,0,0
13,0,4,5,3,0,6,2,0,1,0,0,12,0,0
10,2,3,14,14,0,5,2,0,1,0,0,15,0,1
6,0,3,8,10,0,1,2,4,1,0,0,12,0,0
21,8,6,3,1,0,14,2,4,1,0,0,12,0,0
12,0,4,15,9,0,7,2,0,1,0,0,12,0,1
7,0,2,11,8,2,1,3,0,1,0,0,12,0,0
0,0,3,0,5,2,3,4,0,1,0,0,9,0,0
12,0,2,15,9,0,1,2,0,1,0,0,15,0,1
4,0,5,1,6,2,1,1,4,1,0,0,12,28,0
9,0,2,8,10,0,4,2,0,1,0,0,12,0,0
7,4,4,9,12,0,5,2,0,1,0,10,15,0,0
11,1,3,11,8,0,3,2,0,1,0,0,15,0,0
4,0,7,11,8,0,7,2,0,1,0,0,12,0,0
10,0,1,9,12,2,7,3,0,1,0,0,4,0,0
7,0,3,12,13,0,5,2,0,1,0,12,19,0,1
9,1,9,9,12,0,5,2,0,1,0,0,19,0,0
11,0,2,1,6,4,7,4,0,1,0,0,6,0,0
8,4,2,11,8,1,8,1,0,1,0,0,13,0,0
7,2,3,9,12,2,0,3,0,1,8,0,17,0,1
5,0,8,15,9,2,4,3,0,1,0,0,12,0,0
7,0,1,11,8,3,7,1,1,1,0,0,19,0,0
4,0,4,11,8,2,6,3,0,1,0,0,12,0,0
15,0,12,11,8,4,3,3,0,1,0,0,11,0,0
14,4,4,0,5,0,8,2,0,1,0,0,12,0,0
8,0,7,15,9,0,1,2,4,1,0,0,12,0,0
10,0,3,2,7,1,1,3,0,1,0,0,12,0,0
14,0,3,11,8,1,4,3,0,1,0,0,19,0,1
2,0,2,11,8,3,8,4,0,1,0,0,14,0,0
10,1,2,2,7,0,10,2,0,1,0,0,19,0,0
0,0,2,0,5,2,2,1,0,1,0,0,2,0,0
13,0,8,8,10,0,4,2,0,1,0,0,12,0,1
1,0,2,11,8,2,1,1,0,1,0,0,14,0,0
12,4,2,9,12,0,5,2,0,1,0,0,12,0,0
4,0,5,15,9,3,0,5,0,1,0,0,12,0,1
1,0,2,11,8,2,1,3,0,1,0,0,12,0,0
3,0,3,11,8,2,10,1,4,1,0,0,12,0,0
3,0,3,11,8,0,7,2,0,1,0,0,15,0,0
13,0,1,11,8,0,1,2,0,1,0,0,12,0,1
1,8,3,9,12,2,14,1,0,1,0,0,12,0,0
2,0,5,7,11,2,8,3,0,1,0,0,3,0,0
13,0,6,15,9,1,5,3,0,1,0,10,15,0,0
4,0,4,9,12,2,5,3,0,1,0,0,15,0,1
13,0,2,9,12,0,9,2,0,1,0,0,19,0,0
4,0,1,1,6,0,7,2,0,1,0,0,12,0,0
8,2,3,15,9,1,1,3,0,1,0,0,31,0,0
2,0,3,11,8,2,2,4,0,1,0,0,12,41,0
3,0,6,11,8,2,6,1,4,1,0,0,12,0,0
7,0,4,11,8,2,3,3,0,1,1,0,12,0,1
9,0,4,11,8,0,2,2,0,1,0,0,12,0,0
12,3,3,11,8,1,9,4,0,1,0,0,12,0,0
5,0,2,11,8,0,1,2,0,1,0,0,12,0,0
12,0,2,11,8,0,3,2,0,1,1,0,12,0,0
11,1,2,15,9,0,9,2,0,1,0,0,22,0,0
7,4,1,9,12,3,5,3,0,1,0,0,12,0,0
9,0,7,0,5,0,1,2,0,1,0,0,10,0,0
9,0,2,11,8,4,3,5,0,1,0,0,12,0,0
2,0,0,11,8,2,4,3,1,1,0,0,12,0,0
4,0,15,9,12,2,1,1,4,1,0,0,12,0,0
4,0,4,11,8,2,1,3,4,1,0,0,12,0,0
6,1,3,8,10,2,9,3,0,1,0,0,15,0,0
6,8,0,11,8,1,14,3,0,1,0,0,23,0,0
10,0,0,15,9,0,3,2,0,1,0,0,12,0,0
19,0,3,0,5,0,12,2,0,1,0,0,4,0,0
6,0,0,9,12,1,1,5,0,1,0,0,12,0,0
10,0,5,9,12,0,5,2,0,1,0,0,12,0,0
0,5,4,11,8,2,8,1,0,1,0,0,12,0,0
4,0,3,11,8,0,1,2,0,1,0,0,15,0,0
4,0,3,11,8,0,7,2,0,1,0,0,12,0,0
4,0,7,9,12,0,4,2,0,1,0,0,15,23,1
5,0,4,8,10,2,4,1,0,1,0,0,11,0,0
0,0,3,0,5,2,2,1,0,1,0,0,4,0,0
1,8,6,15,9,2,14,1,0,1,0,0,12,0,0
9,0,2,11,8,2,4,3,0,1,0,0,12,0,0
5,0,0,9,12,2,3,3,2,1,0,0,19,0,0
17,0,4,0,5,0,6,2,0,1,0,0,12,0,0
